,infrastructure,recall_pct,f1_score,precision_pct,f1_score_treshold,recall_pct_treshold,precision_pct_treshold,geometry,recall_pct_SIGMA4,f1_score_SIGMA4,precision_pct_SIGMA4,recall_pct_SIGMA5,f1_score_SIGMA5,precision_pct_SIGMA5,recall_pct_SIGMA6,f1_score_SIGMA6,precision_pct_SIGMA6,recall_pct_SIGMA7,f1_score_SIGMA7,precision_pct_SIGMA7,recall_pct_SIGMA8,f1_score_SIGMA8,precision_pct_SIGMA8,recall_pct_SIGMA9,f1_score_SIGMA9,precision_pct_SIGMA9,recall_pct_SIGMA10,f1_score_SIGMA10,precision_pct_SIGMA10,recall_pct_SIGMA11,f1_score_SIGMA11,precision_pct_SIGMA11,recall_pct_SIGMA12,f1_score_SIGMA12,precision_pct_SIGMA12,recall_pct_SIGMA13,f1_score_SIGMA13,precision_pct_SIGMA13,recall_pct_SIGMA14,f1_score_SIGMA14,precision_pct_SIGMA14,recall_pct_SIGMA15,f1_score_SIGMA15,precision_pct_SIGMA15,recall_pct_SIGMA17,f1_score_SIGMA17,precision_pct_SIGMA17,recall_pct_SIGMA18,f1_score_SIGMA18,precision_pct_SIGMA18,recall_pct_SIGMA19,f1_score_SIGMA19,precision_pct_SIGMA19,recall_pct_SIGMA20,f1_score_SIGMA20,precision_pct_SIGMA20
0,True,0.5776244615774736,0.7002837009827513,0.889081134158747,0,0,0,"MULTIPOLYGON (((141710.6767918502 167464.5717624398, 142192.6345750101 167464.5717624398, 142192.6345750101 167250.1621688096, 142174.5942175089 167285.7733624224, 142129.3821275089 167352.9741624212, 142079.813655009 167442.6082424214, 142077.124530009 167447.470962421, 142064.6175250091 167450.8258424206, 142056.2601150091 167452.2271224232, 142048.3059850091 167453.14536242, 142040.9037025092 167453.5712824222, 142036.4308800091 167453.6178424191, 142030.0334250091 167453.5815224219, 142027.4373100091 167453.455922422, 142021.538097509 167453.0327224229, 142015.5204925091 167452.3684024205, 142006.8059525091 167450.9906424209, 142000.7452150091 167449.6608824199, 141987.4888050091 167446.5263224207, 141964.7223000092 167441.0452024192, 141947.7699850092 167437.2247224217, 141923.9780625092 167433.2282424206, 141917.7171050092 167432.4100024216, 141912.8583975092 167431.9056824222, 141907.5745775092 167431.4533624193, 141897.9027800092 167430.5975224199, 141896.8271300092 167430.5367224216, 141894.2604800092 167430.4890424218, 141881.2775975093 167430.1191224214, 141873.5559925092 167430.0951224221, 141868.3754775092 167430.1224824209, 141832.8540000093 167431.7076024208, 141798.9814975094 167433.0829624208, 141787.4621025093 167433.0700024199, 141782.1406525093 167432.9624824207, 141776.4019000094 167432.7672824208, 141762.5540600094 167431.8176824208, 141751.2606225093 167430.6348024243, 141735.5137100094 167428.4938424211, 141724.6558575095 167426.945522422, 141723.2301775094 167430.7828024207, 141710.6767918502 167464.5717624398)), ((141396.8583007488 167464.5717624398, 141407.1531442405 167464.5717624398, 141407.3634250098 167462.8052024199, 141405.2005875098 167463.1965624206, 141401.3715575098 167463.8511224231, 141397.5366700098 167464.4692024188, 141396.8583007488 167464.5717624398)))",,,,,,,,,,,,,,,,,,,0.9077899434308762,0.9516660558442507,0.999998893387824,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,True,,,,0,0,0,"POLYGON ((141407.1531442405 167464.5717624398, 141396.8583007488 167464.5717624398, 141393.7246800098 167465.0455224216, 141387.2826725098 167466.054002421, 141386.9101000098 167466.0988024222, 141343.0313900099 167472.7959224172, 141292.4683850099 167480.5768824192, 141285.3756625099 167482.063922422, 141283.9327650099 167482.3736824216, 141282.4916425099 167482.6912824232, 141281.05034251 167483.0160824209, 141279.6161425099 167483.3466424234, 141276.39238751 167484.1148024201, 141274.57425501 167484.5704824207, 141273.78367001 167488.8975224197, 141271.86862251 167499.3784824209, 141254.61047501 167607.4541624198, 141252.72436001 167615.3932024203, 141250.39449501 167625.1900024209, 141248.1244475101 167635.0079224231, 141245.74452751 167644.7220024206, 141243.51956501 167654.5266424194, 141239.80111751 167669.9856824214, 141236.0274675101 167685.6744824201, 141197.2607575102 167689.7456824211, 141192.6345750101 167690.2314424198, 141198.3940950101 167695.5160824209, 141211.9655675102 167707.968242418, 141227.2847050101 167722.0240824204, 141304.76878001 167793.1181624196, 141378.6199625099 167860.8791224202, 141420.4332825099 167905.9240824189, 141463.5554875099 167952.3791224193, 141498.5205025098 167994.0210424187, 141499.6904050098 167995.411122418, 141508.7604775098 168006.2210424189, 141524.0805025098 168024.5711224191, 141532.9404150098 168035.0210424177, 141534.4204100098 168036.7911224188, 141535.0705925098 168037.5509624183, 141692.1391000097 168223.2935224185, 141700.5298800096 168217.2720824182, 141716.0701825096 168205.350802416, 141855.3744900095 168308.3284024177, 141895.0068675094 168369.92056242, 141896.3606600096 168372.0244024191, 141936.8420200094 168434.9356024181, 141950.2474927396 168464.5717624398, 142192.6345750101 168464.5717624398, 142192.6345750101 167464.5717624398, 141710.6767918502 167464.5717624398, 141699.6949200095 167494.1308024181, 141616.3531675096 167675.5250424193, 141556.9382375096 167662.3413624186, 141546.1290200097 167661.998482421, 141540.7245000097 167661.2268024208, 141535.1581000097 167659.9706424223, 141525.5782475097 167657.6284024213, 141454.4697950098 167646.0356024206, 141421.8965925098 167639.6210424202, 141386.9237675098 167634.5700024199, 141406.8689100098 167466.9596024221, 141407.1531442405 167464.5717624398))",,,,,,,,,,0.9985504137188689,0.9992746811533096,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,False,,,,0,0,0,"POLYGON ((142180.2666551472 169464.5717624398, 142192.6345750101 169464.5717624398, 142192.6345750101 168464.5717624398, 141950.2474927396 168464.5717624398, 141973.5216850094 168516.0252024168, 142003.1932950094 168607.0863224175, 142021.4158000094 168673.0968824159, 142022.1426625094 168675.7304824162, 142000.0898850094 168695.3768824162, 141989.3853925095 168711.1964024175, 141988.9950700094 168711.7732024165, 141989.1182550094 168713.829042417, 141989.3394200095 168717.5183224156, 141992.4708750095 168769.756882417, 142030.7082800094 168772.6906424146, 142033.3651000094 168890.8567224136, 142033.3929675095 168892.0943224141, 142027.7898250094 168894.9536824171, 142027.7060450094 168895.3100024173, 142001.3254625095 169007.6791224135, 141977.2055200096 169038.5381624168, 141974.5391150095 169041.9496824145, 141973.8229025095 169045.0344824139, 141972.7910950095 169048.6263224166, 141971.6362800096 169051.7636024151, 141970.5954200095 169054.1170424139, 141969.7705775095 169055.827922415, 141969.0481525096 169057.2341624154, 141967.8750550095 169059.268722415, 141965.0135775095 169063.8620024174, 141962.9059425096 169067.2402424142, 141960.4766775095 169071.1708024153, 141957.7820500096 169075.5210424149, 141956.0430825095 169078.3640824147, 141954.3578975096 169081.1832824154, 141953.5392675096 169082.6732024141, 141952.7405175095 169084.1728824154, 141951.4106875096 169086.8932024157, 141950.2249875096 169089.6252024155, 141949.1095775096 169092.2789624147, 141948.2731975096 169094.3879224136, 141947.6927725096 169096.1794424169, 141947.2692575096 169097.6136824144, 141946.6911400096 169099.6616824158, 141946.3256675096 169101.5245624147, 141946.0755700096 169103.5090424158, 141945.9605500096 169105.6501624156, 141945.9387175096 169108.2834424125, 141946.0860425096 169110.6928824168, 141946.4483200096 169113.0360824168, 141946.9543725096 169115.0970424162, 141947.6024250095 169117.0568824159, 141948.7719725095 169120.0330424132, 141950.4063925096 169123.8767224159, 141952.1025825095 169127.7240824122, 141953.8550400095 169131.5578424167, 141955.0320425096 169134.099922413, 141957.8912125096 169136.5471224161, 141996.7424125095 169169.8007224137, 141997.9309525095 169170.8180024149, 141997.4044875095 169171.2072824128, 141995.2498150096 169173.0354424138, 141989.1958225095 169178.8935224144, 141981.7805825096 169186.0792824132, 141974.1897950096 169192.8887224132, 141972.5168575095 169194.3893624134, 141964.0891575096 169219.1335224165, 141962.9929175096 169228.2288824171, 141963.4315200096 169239.5159224141, 141964.2025800096 169241.4216824155, 141965.0465925097 169243.5074424138, 141994.0213375095 169277.1348024122, 142016.4406525096 169304.4864824135, 142037.6758650095 169333.8532024147, 142039.1743200095 169335.8290424161, 142042.0688125095 169340.2496824097, 142050.9477175095 169351.9684024137, 142051.0875875095 169352.1532024154, 142061.7200150095 169366.9351224154, 142070.4462700095 169379.0672824113, 142077.3542150095 169388.7044024142, 142080.8417350094 169393.5701624146, 142082.0963050095 169395.3202424133, 142082.9552275095 169396.6879224125, 142084.9215725095 169398.2677624132, 142139.6765950094 169442.2586424127, 142180.2666551472 169464.5717624398))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,False,,,,0,0,0,"POLYGON ((142192.6345750101 169471.3706407723, 142192.6345750101 169464.5717624398, 142180.2666551472 169464.5717624398, 142192.6345750101 169471.3706407723))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,True,0.9218277026797808,0.9512265531370264,0.9825623477126856,1,0,1,"POLYGON ((142192.6345750101 167250.1621688096, 142192.6345750101 167464.5717624398, 143192.6345750101 167464.5717624398, 143192.6345750101 166862.6497099309, 143188.9236475076 166861.8234424228, 143181.2693150076 166859.6660024198, 143180.0868100076 166859.3624824211, 143176.3623275077 166859.8024824224, 143174.1725100077 166861.6588024227, 143172.8733875077 166862.3436024226, 143171.7453750076 166862.6565624215, 143157.3804775077 166857.3309624232, 143152.9655200076 166854.0660024229, 143144.9254800077 166851.6060024248, 143140.8479500077 166852.8440824216, 143134.5165250077 166855.0520824241, 143132.2977750077 166855.4039224237, 143123.1155225078 166855.1810424216, 143118.3871000077 166854.0008824216, 143112.2905075077 166852.106002422, 143108.9377100078 166852.3344824249, 143103.4763900078 166853.3672824232, 143100.2677225077 166854.5687224232, 143091.9955125078 166855.3560824227, 143087.2853725078 166860.3460024251, 143068.2353625078 166857.2111224234, 143058.1753725077 166848.5810424238, 143050.5505050078 166855.5010424238, 143040.7896025078 166855.2044024225, 143031.8753750079 166855.9560824232, 143030.9642675078 166855.7484024223, 143020.1454650078 166849.550962423, 143017.7385650078 166849.7709624199, 142996.0404325079 166848.9010424241, 142991.7672975078 166842.8221624261, 142990.9316275078 166842.0589624215, 142989.7054575078 166841.1860024231, 142977.4403850078 166848.3210424222, 142971.6631150079 166847.3380024219, 142964.2546200079 166846.4415224241, 142961.2855775079 166846.8448824231, 142959.4175675079 166847.3834424224, 142957.0885900079 166847.6079224236, 142950.7955050079 166845.7911224235, 142946.8400950079 166846.9676024215, 142938.4196725079 166848.5466424227, 142934.9223900079 166848.2624824243, 142931.5277025079 166847.2132024234, 142924.7773775079 166843.5904824222, 142920.030495008 166841.8660024218, 142915.6153600079 166847.2210424216, 142909.8018800079 166846.3389624227, 142907.666377508 166844.951762422, 142906.2037775079 166844.5741624245, 142903.900360008 166843.3760824231, 142905.3116625079 166838.9116024226, 142907.5966200079 166833.5989624225, 142908.5205075079 166830.4111224199, 142908.444892508 166827.4266424226, 142908.272007508 166826.1732024224, 142905.9353975079 166820.6410424244, 142906.4453550079 166815.4010424213, 142905.3027875079 166813.8205624223, 142902.9005025079 166812.7660024231, 142899.071472508 166812.4002424227, 142896.450507508 166811.7460024236, 142894.1854300079 166810.351122424, 142892.8596825079 166808.8861624217, 142891.253307508 166806.841202422, 142889.943535008 166805.7452024221, 142888.038072508 166804.6116024218, 142885.5608825079 166803.525522422, 142881.1388250079 166802.6088824216, 142878.835407508 166801.8239224218, 142876.937045008 166800.9853624227, 142874.522157508 166800.3312824238, 142866.749610008 166799.3130424209, 142865.566395008 166798.9287224207, 142862.231170008 166796.1271224217, 142861.985510008 166795.9410424223, 142859.455425008 166794.9610424247, 142859.120482508 166794.9610424228, 142857.870705008 166795.1431224234, 142855.3904975081 166796.1468024226, 142853.410485008 166797.3111224258, 142851.168305008 166798.9260024261, 142849.689907508 166799.6855224203, 142847.955377508 166800.0860024216, 142845.6638525081 166799.6256824229, 142842.765455008 166799.5076024234, 142841.369772508 166800.0010424228, 142836.622357508 166801.5690424228, 142833.395407508 166803.1410424234, 142830.2105250081 166803.0210424233, 142821.881870008 166801.6624824228, 142817.2104250081 166800.5911224224, 142812.9387100081 166800.9048824226, 142810.910772508 166800.9884024225, 142804.3104350081 166801.6688824249, 142801.8050225081 166801.5436024237, 142797.1154725081 166800.9360824237, 142791.8955525081 166800.0669624228, 142790.9636775081 166799.7780024242, 142789.6082875081 166799.3021624256, 142787.6004075081 166798.7610424226, 142785.4141400081 166796.3949624225, 142783.226097508 166793.7634424232, 142781.7352750082 166792.4266424244, 142780.460115008 166791.5405624211, 142779.5514925081 166791.0359224211, 142778.6432250081 166790.7104824223, 142776.4954750081 166790.5010424219, 142775.8754675081 166791.2844024226, 142775.383082508 166792.0816824222, 142775.3655100081 166794.3607224217, 142775.3000125081 166796.3738424219, 142774.0715350081 166797.6783224242, 142768.3934875081 166802.2061624248, 142767.109452508 166803.807922422, 142766.0071775081 166805.8135224236, 142764.7703575081 166807.0660024267, 142762.5503650081 166806.8060024204, 142757.1401650081 166803.650642423, 142753.0704450081 166800.8560824217, 142751.7304975081 166800.1210424248, 142750.9404450081 166800.4810424233, 142749.4554800081 166801.6360824239, 142749.1810650081 166802.1436024234, 142748.1261825082 166803.8704824205, 142743.5319500082 166810.8087224225, 142742.1723000082 166812.6980024241, 142739.4388000082 166816.4431224233, 142737.0279950082 166821.0568824215, 142735.6154500082 166823.3260024218, 142734.7048750082 166823.7594424216, 142733.1103925081 166823.8610424222, 142729.2795875081 166821.6084024236, 142727.1004200082 166820.7911224226, 142717.7903675081 166820.4060024219, 142712.9101825081 166820.9759224206, 142695.0167625082 166815.6352824224, 142685.3405275082 166809.9610424228, 142678.9894000082 166808.3988024238, 142670.3155075083 166805.296082424, 142663.7061175082 166804.7842424242, 142657.6753775082 166804.3060024232, 142654.8366200083 166803.5596024245, 142647.2380225082 166800.2868024213, 142645.5954375082 166800.5111224232, 142643.0451175083 166801.2759224242, 142642.0592825082 166801.4367224229, 142638.0053600082 166799.7560824212, 142635.2067175083 166797.6999224247, 142630.7553725083 166793.0860024234, 142627.3853575083 166792.4060024237, 142622.7953850082 166793.8309624232, 142620.1705150083 166796.0911224233, 142616.8189600083 166796.7164024236, 142612.9704050083 166797.9460024219, 142609.1344525083 166796.2607224239, 142603.4849825083 166795.4972024225, 142599.7890775083 166797.0007224241, 142591.1554775083 166796.4810424214, 142584.5215925083 166792.2855224218, 142583.3593225084 166791.6960824234, 142582.3055050083 166791.529682423, 142568.4654750083 166791.0810424257, 142560.9350375084 166787.5709624235, 142551.9505200084 166786.1760824211, 142543.6303850083 166788.5509624239, 142537.2205050084 166788.9860024238, 142535.2104950084 166787.5810424229, 142532.2521025084 166779.5951224249, 142530.3753950084 166771.7111224243, 142528.6154825084 166770.6311224224, 142522.0794000085 166769.4300024249, 142519.4705050084 166769.256082423, 142517.9454250083 166767.1260024235, 142516.5176150084 166760.5212024245, 142515.9781925084 166759.4042424224, 142514.9431900084 166758.674482421, 142512.8650200083 166757.8530424237, 142505.2096225084 166756.3511224231, 142500.6038525084 166756.099282423, 142497.1704700084 166755.4311224241, 142492.0146275084 166747.6655224245, 142490.5333900084 166745.8804024225, 142489.0667075084 166744.7471224228, 142487.9200575084 166744.2684024237, 142485.3104525084 166744.2760824235, 142482.7704275085 166745.3309624223, 142478.4877075083 166744.5360824242, 142476.4626100085 166744.073842424, 142460.6203800084 166739.3460024241, 142459.8404450084 166740.0360824233, 142460.2378675085 166741.4480824238, 142460.9453825084 166742.0010424238, 142463.5654600084 166742.9860024238, 142465.0603650084 166743.8055224242, 142466.1835850085 166744.7346424246, 142466.8179700084 166745.5263224225, 142467.6261275085 166747.7719224244, 142468.4736900085 166751.1724024238, 142468.7253850084 166753.0960824229, 142467.5004575085 166754.3210424222, 142465.9382800084 166754.0620024251, 142460.7604275084 166752.0460024225, 142457.1202575084 166752.8860024251, 142454.4664550084 166754.7359224241, 142453.2404625085 166755.9663224239, 142452.4765025084 166756.9023224236, 142450.9966850085 166758.3727224236, 142449.3404325085 166758.7111224206, 142446.2334725084 166757.6812024219, 142445.2605950084 166757.0228024237, 142441.6908925084 166753.902482423, 142441.0795825084 166753.4596024277, 142439.7992750085 166752.6660024235, 142437.9303775085 166751.6356024239, 142436.7097100085 166751.2064824244, 142434.7494000085 166751.2520824233, 142433.7681800085 166751.5180024225, 142432.3455175085 166752.6160824206, 142431.4290850085 166754.0250424249, 142428.9604150085 166757.136082422, 142425.4453825085 166759.0610424243, 142421.5954075085 166758.5610424215, 142416.8103625084 166755.9260024223, 142414.4854675085 166752.3309624223, 142414.0303575085 166748.4560824232, 142410.8247075085 166746.2488824241, 142410.0903900085 166745.9904824235, 142408.9609575085 166745.7719224235, 142403.9268800085 166746.7312824242, 142396.5805100085 166748.526002422, 142390.7153775085 166750.8760824231, 142389.0254000085 166751.0360824214, 142388.7273775086 166750.9613624224, 142385.2521050085 166749.9461624241, 142384.2795825085 166749.493362424, 142381.3953850085 166747.7048824225, 142379.6397325085 166746.1044024238, 142377.2562625086 166744.3136824239, 142375.5403700085 166743.421202424, 142373.5603575085 166743.7960824212, 142369.1935025085 166745.5562424222, 142365.9803975085 166746.4060024256, 142351.2874800085 166745.7984824246, 142350.3053725085 166745.6839224221, 142348.0282250086 166745.0812024241, 142345.1202425086 166744.0215224242, 142339.9054700086 166741.4860024219, 142334.6704625086 166744.2509624232, 142330.7404350087 166746.8808824234, 142329.9956450086 166749.2445624247, 142325.8304300086 166762.461202424, 142317.4403600086 166807.5010424238, 142312.6505225086 166835.1511224238, 142311.6503100087 166840.8412024239, 142307.0204000086 166866.861042425, 142294.1104700087 166939.5210424205, 142286.8404250086 166978.0610424224, 142276.6306250088 167032.1410424216, 142275.8386200087 167036.3354424229, 142274.1630200087 167041.0007224223, 142270.0432450088 167052.4711224232, 142237.5090925088 167143.0527224205, 142219.1030525088 167200.3205624213, 142205.5787950088 167227.7807224235, 142200.6016950088 167234.4352824222, 142192.6345750101 167250.1621688096))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,True,1.0,0.9922543356310016,0.984627739631411,1,1,1,"POLYGON ((142192.6345750101 167464.5717624398, 142192.6345750101 168464.5717624398, 143192.6345750101 168464.5717624398, 143192.6345750101 167464.5717624398, 142192.6345750101 167464.5717624398))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,False,,,,0,0,0,"POLYGON ((142652.7531211993 169464.5717624398, 143192.6345750101 169464.5717624398, 143192.6345750101 168464.5717624398, 142192.6345750101 168464.5717624398, 142192.6345750101 169464.5717624398, 142331.6081387537 169464.5717624398, 142357.9728400092 169448.3623224152, 142359.4152050091 169447.4896824136, 142361.0599200091 169447.1400824124, 142471.879382509 169423.5701624146, 142523.234392509 169450.1908024149, 142526.802320009 169452.040242414, 142528.025472509 169451.4356024126, 142529.858870009 169450.6682424136, 142531.127995009 169450.1068024142, 142534.7514800091 169448.5999224139, 142538.9649750089 169447.1341624139, 142541.9286925089 169446.1367224138, 142543.9598250089 169445.6292024124, 142545.321605009 169445.313362414, 142547.916477509 169444.7384824138, 142550.6714550089 169444.2480824133, 142552.5126625089 169443.9341624137, 142554.9437025089 169443.5407224139, 142558.603575009 169443.0412024129, 142563.6917900089 169442.4876024136, 142566.9364900089 169442.2148024142, 142573.3330575089 169441.6964024119, 142580.5548225089 169441.1303224126, 142584.3007825089 169440.865842415, 142584.9871750089 169443.9511224143, 142589.5757206027 169464.5717624398, 142615.8311494862 169464.5717624398, 142652.3076000088 169462.2372024124, 142652.7531211993 169464.5717624398))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,False,,,,0,0,0,"MULTIPOLYGON (((142331.6081387537 169464.5717624398, 142192.6345750101 169464.5717624398, 142192.6345750101 169471.3706407723, 142225.9967975094 169489.7104824102, 142252.5247050093 169513.1935224133, 142331.6081387537 169464.5717624398)), ((142615.8311494862 169464.5717624398, 142589.5757206027 169464.5717624398, 142589.9443950088 169466.2285624128, 142615.8311494862 169464.5717624398)), ((143192.6345750101 169653.2242744609, 143192.6345750101 169464.5717624398, 142652.7531211993 169464.5717624398, 142658.5133550089 169494.7557624131, 142659.5219100088 169500.0410424117, 142688.0514850088 169505.5228024116, 142692.3182300088 169506.347122415, 142698.0090575088 169507.4527224135, 142700.8511875088 169508.0071224123, 142713.1091600088 169510.4136824124, 142763.1455225087 169520.0887224134, 142785.1162950087 169524.3157624146, 142816.1972550087 169530.3805624116, 142843.9626925086 169535.6764024124, 142847.5267150086 169536.3589624129, 142874.9224200086 169541.654962413, 142889.2653075086 169544.3829624131, 142894.5374125085 169545.3744824128, 142897.2252950085 169545.8399224132, 142905.1982400085 169547.1207224131, 142909.1974925085 169547.7392824106, 142915.2023175085 169548.6260024132, 142919.4784700085 169549.2040824136, 142922.3372850085 169549.5621624123, 142928.0148000084 169550.2356024105, 142930.4185050085 169550.5007224148, 142935.1801200085 169550.9556024158, 142938.5435675085 169551.2439224143, 142945.2294600085 169551.7637624126, 142947.3211200085 169551.9074424151, 142951.4474625085 169552.1463224152, 142957.4057825085 169552.462322413, 142960.4483100085 169552.5616824143, 142970.6575775084 169552.7232824136, 142971.0051225084 169552.728722414, 142976.2914275084 169552.7736824136, 142981.5748925084 169552.7796024131, 142984.2373925085 169552.7648824137, 142985.3998400085 169552.7480824133, 142987.6109575084 169552.6810424123, 142989.6087200084 169552.5877624126, 142992.3173700085 169552.4223224111, 143001.6545800084 169551.7813624116, 143010.1742250084 169551.1615224136, 143019.3763575084 169550.4930424131, 143040.0004375084 169548.9463224132, 143087.5727450083 169544.8965624105, 143090.7625975083 169544.6152824154, 143114.3543000083 169542.5500024147, 143126.2542550082 169541.5084024118, 143129.5401350083 169541.2408824144, 143147.2462925082 169539.7688824134, 143177.7446975082 169537.1900024116, 143178.9373200082 169542.7389624147, 143179.1102050082 169543.8375224136, 143182.1225575082 169562.9692024114, 143181.8564850082 169569.0188024137, 143181.6679800082 169573.0970424144, 143181.1269600082 169577.6463224133, 143180.8951450082 169579.5964024123, 143179.9622050082 169585.5460024131, 143178.4213275082 169591.4277624097, 143177.1822000082 169598.4952824125, 143175.9682775083 169610.2940024119, 143174.7405100082 169619.3229624126, 143174.6904550082 169620.8946424108, 143174.9499600082 169625.5647224132, 143175.2989250082 169627.1338424115, 143176.6298200082 169630.9173624106, 143179.6822875083 169637.063602414, 143185.8198825083 169644.9828024125, 143192.6345750101 169653.2242744609)))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,False,,,,0,0,0,"POLYGON ((143524.9065670519 166464.5717624398, 144192.6345750101 166464.5717624398, 144192.6345750101 166413.157951353, 144188.1204925064 166412.9060024256, 144182.1504575064 166409.8560824255, 144179.2305825064 166398.9215224236, 144175.8003950065 166390.5610424252, 144163.5204125066 166377.8410424246, 144148.8704500065 166362.1860024212, 144130.0261625065 166346.1468024245, 144123.4103825065 166343.846002426, 144117.7513275065 166339.5413624244, 144110.0904275065 166334.0610424234, 144102.0605050065 166330.2511224253, 144089.3105025066 166318.8810424227, 144075.1960575066 166313.5565624256, 144059.1994025066 166309.2495224262, 144044.8455100066 166306.5960824247, 144037.4325775066 166305.7064824253, 144032.6299600066 166301.8050424224, 144026.7405100066 166297.3210424269, 144018.2758900065 166294.7311224248, 144013.4058225066 166293.7661624234, 144003.3854150066 166293.4111224245, 144002.2747975066 166294.3156024218, 144001.5000100067 166294.9472824242, 143999.1955275066 166301.6660024254, 144000.6254675067 166308.1911224257, 144002.4854900067 166312.7360824235, 144002.4104075066 166315.8460024251, 144000.4804500066 166320.2960824231, 143998.3426400067 166323.0788024236, 143997.7086100066 166323.4332024241, 143996.2689075067 166323.9669624241, 143994.4488225066 166323.611762424, 143993.5050550067 166323.1752824234, 143988.4802075067 166318.3727224255, 143984.5555050067 166313.0260024257, 143977.9203775067 166310.4860024247, 143976.8536025067 166310.7684024228, 143975.7839875067 166311.0527224243, 143972.4153925067 166314.8309624251, 143968.7569400067 166316.6332024243, 143967.7198075067 166316.7058424279, 143967.1005100067 166316.7160824249, 143965.5303450067 166315.884882425, 143962.7354300067 166313.9111224245, 143957.7205225067 166310.830962426, 143951.8165175067 166307.9615224237, 143943.6154850067 166302.811122424, 143939.8375750068 166302.281042425, 143937.2954200068 166305.7111224225, 143936.5003975067 166310.0860024244, 143934.8617175067 166313.0924024228, 143933.0409225067 166313.6335224258, 143932.7203575067 166313.686002424, 143930.7257900067 166311.2119224258, 143924.2853800067 166309.9111224236, 143918.2377775067 166311.800242424, 143914.5725800067 166314.9530424234, 143909.3143200068 166321.2357624238, 143907.9954950067 166322.2311224248, 143906.1104450067 166322.4660024261, 143903.5104250067 166321.1410424216, 143897.0703700068 166320.306002425, 143883.8254975068 166326.5560824256, 143871.1230650068 166331.6498424243, 143864.2254150068 166337.5311224228, 143853.0074150068 166341.9471224239, 143847.3123275069 166343.4701624252, 143838.5054875068 166344.3010424254, 143829.9954275069 166342.1760824248, 143823.7754725069 166344.7911224263, 143821.2924250069 166349.4564024257, 143818.8258850069 166352.3504824247, 143815.4404275068 166355.1610424239, 143808.9604350069 166356.2709624236, 143804.4505150068 166354.3210424241, 143801.7104475068 166352.336082424, 143795.0895200068 166348.5005624257, 143782.3304650069 166348.8775224248, 143776.3249300069 166347.9656824237, 143768.6904775069 166344.1711224234, 143763.6203675069 166343.6460024239, 143757.7353550069 166346.2911224253, 143755.4940625069 166350.2935224231, 143753.355365007 166352.5760824261, 143749.8726375069 166351.4501624247, 143748.587892507 166350.0780024249, 143743.3803975069 166345.0160824265, 143735.3755025069 166345.2511224225, 143727.2488425069 166346.3156024236, 143721.930410007 166347.5860024244, 143716.6615000069 166358.5717624249, 143715.5856725069 166360.1652024249, 143712.8503975069 166362.1660024244, 143711.490392507 166362.3309624242, 143705.6304075069 166359.8260024227, 143700.145480007 166355.7660024241, 143696.504422507 166354.0559224263, 143694.656470007 166354.2052024258, 143691.380352507 166356.0860024244, 143688.254045007 166361.1260024244, 143686.3615400071 166366.9967224235, 143684.485365007 166371.6311224233, 143674.544832507 166378.4220024254, 143673.903170007 166379.2226424254, 143672.146452507 166383.0584824253, 143671.604722507 166388.6512824241, 143672.004452507 166392.0407224242, 143672.4932875071 166394.9848824246, 143672.405780007 166397.6869624238, 143671.157777507 166401.5671224231, 143668.5204825071 166405.0911224242, 143665.069705007 166406.1472824262, 143662.5527550071 166406.2776824236, 143661.070985007 166406.0396024231, 143656.790395007 166404.1911224257, 143652.400465007 166405.9860024219, 143646.0204050071 166411.6960824244, 143639.047317507 166418.6263224259, 143636.5892975071 166420.2048824225, 143633.7038575071 166421.3412024239, 143627.6454275071 166423.1109624235, 143620.1730325071 166427.2677624263, 143616.570492507 166429.6060024258, 143611.527717507 166431.3202424254, 143610.4369800071 166431.4143224237, 143593.7837525071 166431.5282424279, 143584.7394175071 166430.454322421, 143580.5679900071 166429.6397624239, 143576.4975600071 166429.0653624227, 143573.1552350072 166428.3431224236, 143567.9553725072 166427.1460024267, 143564.7809625071 166425.1039224267, 143560.4508500072 166421.7847224241, 143555.9304575071 166418.9060024237, 143547.4305150071 166418.6460024249, 143543.1405175071 166420.5260024248, 143538.5020875072 166423.2556024231, 143535.9343725072 166424.9626424247, 143535.2517075072 166426.3007224239, 143535.0529075072 166428.4031224223, 143534.0841125072 166432.4594424246, 143532.9317825072 166436.732242424, 143532.1513150072 166439.1402424248, 143530.6839225072 166443.173042425, 143527.3566850072 166449.2735224245, 143526.9111600072 166451.226002424, 143526.3699625072 166456.8322424227, 143525.3917600072 166461.8772024242, 143524.9065670519 166464.5717624398))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
